dim,prec,M,N_total,N_per_dim,tol,max_sp,subprob,npts,size1,size2,size3,cells,off1,off2,off3
2,d,10000000,9998244,3162,1e-06,2500,3605,2500,630,11,1,6930,1566,2845,0
2,d,10000000,9998244,3162,1e-06,2500,3606,2500,663,11,1,7293,2173,2845,0
2,d,10000000,9998244,3162,1e-06,2500,3607,2500,3169,15,1,47535,-2,2845,0
2,d,10000000,9998244,3162,1e-06,2500,3608,2500,646,11,1,7106,285,2849,0
2,d,10000000,9998244,3162,1e-06,2500,3609,2500,648,11,1,7128,909,2849,0
2,d,10000000,9998244,3162,1e-06,2500,3610,2500,646,11,1,7106,1535,2849,0
2,d,10000000,9998244,3162,1e-06,2500,3611,2500,644,11,1,7084,2159,2849,0
2,d,10000000,9998244,3162,1e-06,2500,3612,2500,3170,15,1,47550,-3,2849,0
2,d,10000000,9998244,3162,1e-06,2500,3613,2500,647,11,1,7117,253,2853,0
2,d,10000000,9998244,3162,1e-06,2500,3614,2500,631,11,1,6941,878,2853,0
2,d,10000000,9998244,3162,1e-06,2500,3615,2500,645,11,1,7095,1488,2853,0
2,d,10000000,9998244,3162,1e-06,2500,3616,2500,615,11,1,6765,2109,2853,0
2,d,10000000,9998244,3162,1e-06,2500,3617,2500,3170,15,1,47550,-3,2853,0
2,d,10000000,9998244,3162,1e-06,2500,3618,2500,615,11,1,6765,158,2857,0
2,d,10000000,9998244,3162,1e-06,2500,3619,2500,661,11,1,7271,750,2857,0
2,d,10000000,9998244,3162,1e-06,2500,3620,2500,647,11,1,7117,1389,2857,0
2,d,10000000,9998244,3162,1e-06,2500,3621,2500,632,11,1,6952,2013,2857,0
2,d,10000000,9998244,3162,1e-06,2500,3622,2500,3170,15,1,47550,-3,2857,0
2,d,10000000,9998244,3162,1e-06,2500,3623,2500,632,11,1,6952,77,2861,0
2,d,10000000,9998244,3162,1e-06,2500,3624,2500,641,11,1,7051,692,2861,0
2,d,10000000,9998244,3162,1e-06,2500,3625,2500,648,11,1,7128,1309,2861,0
2,d,10000000,9998244,3162,1e-06,2500,3626,2500,648,11,1,7128,1933,2861,0
2,d,10000000,9998244,3162,1e-06,2500,3627,2500,3170,15,1,47550,-3,2861,0
2,d,10000000,9998244,3162,1e-06,2500,3628,2500,664,11,1,7304,-3,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3629,2500,632,11,1,6952,637,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3630,2500,660,11,1,7260,1248,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3631,2500,647,11,1,7117,1885,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3632,2500,630,11,1,6930,2510,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3633,2500,3170,15,1,47550,-3,2865,0
2,d,10000000,9998244,3162,1e-06,2500,3634,2500,643,11,1,7073,578,2869,0
2,d,10000000,9998244,3162,1e-06,2500,3635,2500,647,11,1,7117,1198,2869,0
2,d,10000000,9998244,3162,1e-06,2500,3636,2500,644,11,1,7084,1821,2869,0
2,d,10000000,9998244,3162,1e-06,2500,3637,2500,663,11,1,7293,2445,2869,0
2,d,10000000,9998244,3162,1e-06,2500,3638,2500,3170,15,1,47550,-3,2869,0
2,d,10000000,9998244,3162,1e-06,2500,3639,2500,663,11,1,7293,557,2873,0
2,d,10000000,9998244,3162,1e-06,2500,3640,2500,630,11,1,6930,1197,2873,0
2,d,10000000,9998244,3162,1e-06,2500,3641,2500,632,11,1,6952,1805,2873,0
2,d,10000000,9998244,3162,1e-06,2500,3642,2500,664,11,1,7304,2413,2873,0
2,d,10000000,9998244,3162,1e-06,2500,3643,2500,3169,15,1,47535,-3,2873,0
2,d,10000000,9998244,3162,1e-06,2500,3644,2500,643,11,1,7073,514,2877,0
2,d,10000000,9998244,3162,1e-06,2500,3645,2500,660,11,1,7260,1136,2877,0
2,d,10000000,9998244,3162,1e-06,2500,3646,2500,662,11,1,7282,1774,2877,0
2,d,10000000,9998244,3162,1e-06,2500,3647,2500,648,11,1,7128,2413,2877,0
2,d,10000000,9998244,3162,1e-06,2500,3648,2500,3168,15,1,47520,-2,2877,0
2,d,10000000,9998244,3162,1e-06,2500,3649,2500,647,11,1,7117,510,2881,0
2,d,10000000,9998244,3162,1e-06,2500,3650,2500,632,11,1,6952,1133,2881,0
2,d,10000000,9998244,3162,1e-06,2500,3651,2500,648,11,1,7128,1741,2881,0
2,d,10000000,9998244,3162,1e-06,2500,3652,2500,664,11,1,7304,2365,2881,0
2,d,10000000,9998244,3162,1e-06,2500,3653,2500,3170,15,1,47550,-3,2881,0
2,d,10000000,9998244,3162,1e-06,2500,3654,2500,631,11,1,6941,462,2885,0
2,d,10000000,9998244,3162,1e-06,2500,3655,2500,678,11,1,7458,1071,2885,0
2,d,10000000,9998244,3162,1e-06,2500,3656,2500,648,11,1,7128,1725,2885,0
2,d,10000000,9998244,3162,1e-06,2500,3657,2500,646,11,1,7106,2366,2885,0
2,d,10000000,9998244,3162,1e-06,2500,3658,2500,3169,15,1,47535,-2,2885,0
2,d,10000000,9998244,3162,1e-06,2500,3659,2500,664,11,1,7304,445,2889,0
2,d,10000000,9998244,3162,1e-06,2500,3660,2500,664,11,1,7304,1085,2889,0
2,d,10000000,9998244,3162,1e-06,2500,3661,2500,647,11,1,7117,1725,2889,0
2,d,10000000,9998244,3162,1e-06,2500,3662,2500,663,11,1,7293,2349,2889,0
2,d,10000000,9998244,3162,1e-06,2500,3663,2500,3170,15,1,47550,-3,2889,0
2,d,10000000,9998244,3162,1e-06,2500,3664,2500,662,11,1,7282,462,2893,0
2,d,10000000,9998244,3162,1e-06,2500,3665,2500,663,11,1,7293,1101,2893,0
2,d,10000000,9998244,3162,1e-06,2500,3666,2500,648,11,1,7128,1741,2893,0
2,d,10000000,9998244,3162,1e-06,2500,3667,2500,661,11,1,7271,2367,2893,0
2,d,10000000,9998244,3162,1e-06,2500,3668,2500,3170,15,1,47550,-3,2893,0
2,d,10000000,9998244,3162,1e-06,2500,3669,2500,647,11,1,7117,445,2897,0
2,d,10000000,9998244,3162,1e-06,2500,3670,2500,648,11,1,7128,1069,2897,0
2,d,10000000,9998244,3162,1e-06,2500,3671,2500,632,11,1,6952,1693,2897,0
2,d,10000000,9998244,3162,1e-06,2500,3672,2500,645,11,1,7095,2303,2897,0
2,d,10000000,9998244,3162,1e-06,2500,3673,2500,3170,15,1,47550,-3,2897,0
2,d,10000000,9998244,3162,1e-06,2500,3674,2500,664,11,1,7304,397,2901,0
2,d,10000000,9998244,3162,1e-06,2500,3675,2500,664,11,1,7304,1037,2901,0
2,d,10000000,9998244,3162,1e-06,2500,3676,2500,667,11,1,7337,1678,2901,0
2,d,10000000,9998244,3162,1e-06,2500,3677,2500,646,11,1,7106,2334,2901,0
2,d,10000000,9998244,3162,1e-06,2500,3678,2500,3169,15,1,47535,-3,2901,0
2,d,10000000,9998244,3162,1e-06,2500,3679,2500,636,11,1,6996,409,2905,0
2,d,10000000,9998244,3162,1e-06,2500,3680,2500,648,11,1,7128,1021,2905,0
2,d,10000000,9998244,3162,1e-06,2500,3681,2500,646,11,1,7106,1647,2905,0
2,d,10000000,9998244,3162,1e-06,2500,3682,2500,648,11,1,7128,2269,2905,0
2,d,10000000,9998244,3162,1e-06,2500,3683,2500,3169,15,1,47535,-2,2905,0
2,d,10000000,9998244,3162,1e-06,2500,3684,2500,663,11,1,7293,381,2909,0
2,d,10000000,9998244,3162,1e-06,2500,3685,2500,647,11,1,7117,1022,2909,0
2,d,10000000,9998244,3162,1e-06,2500,3686,2500,646,11,1,7106,1646,2909,0
2,d,10000000,9998244,3162,1e-06,2500,3687,2500,648,11,1,7128,2269,2909,0
2,d,10000000,9998244,3162,1e-06,2500,3688,2500,3170,15,1,47550,-3,2909,0
2,d,10000000,9998244,3162,1e-06,2500,3689,2500,630,11,1,6930,350,2913,0
2,d,10000000,9998244,3162,1e-06,2500,3690,2500,660,11,1,7260,961,2913,0
2,d,10000000,9998244,3162,1e-06,2500,3691,2500,632,11,1,6952,1597,2913,0
2,d,10000000,9998244,3162,1e-06,2500,3692,2500,648,11,1,7128,2221,2913,0
2,d,10000000,9998244,3162,1e-06,2500,3693,2500,3170,15,1,47550,-3,2913,0
2,d,10000000,9998244,3162,1e-06,2500,3694,2500,662,11,1,7282,303,2917,0
2,d,10000000,9998244,3162,1e-06,2500,3695,2500,647,11,1,7117,941,2917,0
2,d,10000000,9998244,3162,1e-06,2500,3696,2500,632,11,1,6952,1565,2917,0
2,d,10000000,9998244,3162,1e-06,2500,3697,2500,631,11,1,6941,2190,2917,0
2,d,10000000,9998244,3162,1e-06,2500,3698,2500,3169,15,1,47535,-3,2917,0
2,d,10000000,9998244,3162,1e-06,2500,3699,2500,630,11,1,6930,270,2921,0
2,d,10000000,9998244,3162,1e-06,2500,3700,2500,648,11,1,7128,877,2921,0
2,d,10000000,9998244,3162,1e-06,2500,3701,2500,648,11,1,7128,1501,2921,0
2,d,10000000,9998244,3162,1e-06,2500,3702,2500,647,11,1,7117,2126,2921,0
2,d,10000000,9998244,3162,1e-06,2500,3703,2500,3170,15,1,47550,-3,2921,0
2,d,10000000,9998244,3162,1e-06,2500,3704,2500,646,11,1,7106,207,2925,0
2,d,10000000,9998244,3162,1e-06,2500,3705,2500,648,11,1,7128,829,2925,0
2,d,10000000,9998244,3162,1e-06,2500,3706,2500,646,11,1,7106,1453,2925,0
2,d,10000000,9998244,3162,1e-06,2500,3707,2500,631,11,1,6941,2077,2925,0
2,d,10000000,9998244,3162,1e-06,2500,3708,2500,3169,15,1,47535,-2,2925,0
2,d,10000000,9998244,3162,1e-06,2500,3709,2500,648,11,1,7128,157,2929,0
2,d,10000000,9998244,3162,1e-06,2500,3710,2500,615,11,1,6765,781,2929,0
2,d,10000000,9998244,3162,1e-06,2500,3711,2500,647,11,1,7117,1389,2929,0
2,d,10000000,9998244,3162,1e-06,2500,3712,2500,632,11,1,6952,2013,2929,0
2,d,10000000,9998244,3162,1e-06,2500,3713,2500,3169,15,1,47535,-3,2929,0
2,d,10000000,9998244,3162,1e-06,2500,3714,2500,646,11,1,7106,78,2933,0
2,d,10000000,9998244,3162,1e-06,2500,3715,2500,648,11,1,7128,701,2933,0
2,d,10000000,9998244,3162,1e-06,2500,3716,2500,647,11,1,7117,1325,2933,0
2,d,10000000,9998244,3162,1e-06,2500,3717,2500,648,11,1,7128,1949,2933,0
2,d,10000000,9998244,3162,1e-06,2500,3718,2500,3170,15,1,47550,-3,2933,0
2,d,10000000,9998244,3162,1e-06,2500,3719,2500,632,11,1,6952,45,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3720,2500,647,11,1,7117,654,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3721,2500,647,11,1,7117,1278,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3722,2500,663,11,1,7293,1901,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3723,2500,626,11,1,6886,2541,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3724,2500,3170,15,1,47550,-3,2937,0
2,d,10000000,9998244,3162,1e-06,2500,3725,2500,648,11,1,7128,621,2941,0
2,d,10000000,9998244,3162,1e-06,2500,3726,2500,647,11,1,7117,1246,2941,0
2,d,10000000,9998244,3162,1e-06,2500,3727,2500,648,11,1,7128,1869,2941,0
2,d,10000000,9998244,3162,1e-06,2500,3728,2500,646,11,1,7106,2494,2941,0
2,d,10000000,9998244,3162,1e-06,2500,3729,2500,3169,15,1,47535,-3,2941,0
2,d,10000000,9998244,3162,1e-06,2500,3730,2500,622,11,1,6842,557,2945,0
2,d,10000000,9998244,3162,1e-06,2500,3731,2500,646,11,1,7106,1166,2945,0
2,d,10000000,9998244,3162,1e-06,2500,3732,2500,663,11,1,7293,1789,2945,0
2,d,10000000,9998244,3162,1e-06,2500,3733,2500,647,11,1,7117,2430,2945,0
2,d,10000000,9998244,3162,1e-06,2500,3734,2500,3170,15,1,47550,-3,2945,0
2,d,10000000,9998244,3162,1e-06,2500,3735,2500,660,11,1,7260,525,2949,0
2,d,10000000,9998244,3162,1e-06,2500,3736,2500,616,11,1,6776,1165,2949,0
2,d,10000000,9998244,3162,1e-06,2500,3737,2500,640,11,1,7040,1765,2949,0
2,d,10000000,9998244,3162,1e-06,2500,3738,2500,648,11,1,7128,2381,2949,0
2,d,10000000,9998244,3162,1e-06,2500,3739,2500,3169,15,1,47535,-3,2949,0
2,d,10000000,9998244,3162,1e-06,2500,3740,2500,655,11,1,7205,485,2953,0
2,d,10000000,9998244,3162,1e-06,2500,3741,2500,645,11,1,7095,1117,2953,0
2,d,10000000,9998244,3162,1e-06,2500,3742,2500,632,11,1,6952,1741,2953,0
2,d,10000000,9998244,3162,1e-06,2500,3743,2500,631,11,1,6941,2350,2953,0
2,d,10000000,9998244,3162,1e-06,2500,3744,2500,3170,15,1,47550,-3,2953,0
2,d,10000000,9998244,3162,1e-06,2500,3745,2500,659,11,1,7249,445,2957,0
2,d,10000000,9998244,3162,1e-06,2500,3746,2500,631,11,1,6941,1086,2957,0
2,d,10000000,9998244,3162,1e-06,2500,3747,2500,663,11,1,7293,1694,2957,0
2,d,10000000,9998244,3162,1e-06,2500,3748,2500,647,11,1,7117,2333,2957,0
2,d,10000000,9998244,3162,1e-06,2500,3749,2500,3170,15,1,47550,-3,2957,0
2,d,10000000,9998244,3162,1e-06,2500,3750,2500,643,11,1,7073,417,2961,0
2,d,10000000,9998244,3162,1e-06,2500,3751,2500,632,11,1,6952,1037,2961,0
2,d,10000000,9998244,3162,1e-06,2500,3752,2500,632,11,1,6952,1661,2961,0
2,d,10000000,9998244,3162,1e-06,2500,3753,2500,645,11,1,7095,2270,2961,0
2,d,10000000,9998244,3162,1e-06,2500,3754,2500,3170,15,1,47550,-3,2961,0
2,d,10000000,9998244,3162,1e-06,2500,3755,2500,641,11,1,7051,350,2965,0
2,d,10000000,9998244,3162,1e-06,2500,3756,2500,664,11,1,7304,973,2965,0
2,d,10000000,9998244,3162,1e-06,2500,3757,2500,631,11,1,6941,1614,2965,0
2,d,10000000,9998244,3162,1e-06,2500,3758,2500,631,11,1,6941,2222,2965,0
2,d,10000000,9998244,3162,1e-06,2500,3759,2500,3169,15,1,47535,-3,2965,0
2,d,10000000,9998244,3162,1e-06,2500,3760,2500,648,11,1,7128,301,2969,0
2,d,10000000,9998244,3162,1e-06,2500,3761,2500,661,11,1,7271,928,2969,0
2,d,10000000,9998244,3162,1e-06,2500,3762,2500,647,11,1,7117,1566,2969,0
2,d,10000000,9998244,3162,1e-06,2500,3763,2500,646,11,1,7106,2191,2969,0
2,d,10000000,9998244,3162,1e-06,2500,3764,2500,3170,15,1,47550,-3,2969,0
2,d,10000000,9998244,3162,1e-06,2500,3765,2500,632,11,1,6952,269,2973,0
2,d,10000000,9998244,3162,1e-06,2500,3766,2500,644,11,1,7084,879,2973,0
2,d,10000000,9998244,3162,1e-06,2500,3767,2500,632,11,1,6952,1501,2973,0
2,d,10000000,9998244,3162,1e-06,2500,3768,2500,660,11,1,7260,2110,2973,0
2,d,10000000,9998244,3162,1e-06,2500,3769,2500,3170,15,1,47550,-3,2973,0
2,d,10000000,9998244,3162,1e-06,2500,3770,2500,647,11,1,7117,221,2977,0
2,d,10000000,9998244,3162,1e-06,2500,3771,2500,631,11,1,6941,845,2977,0
2,d,10000000,9998244,3162,1e-06,2500,3772,2500,647,11,1,7117,1454,2977,0
2,d,10000000,9998244,3162,1e-06,2500,3773,2500,648,11,1,7128,2077,2977,0
2,d,10000000,9998244,3162,1e-06,2500,3774,2500,3170,15,1,47550,-3,2977,0
2,d,10000000,9998244,3162,1e-06,2500,3775,2500,631,11,1,6941,174,2981,0
2,d,10000000,9998244,3162,1e-06,2500,3776,2500,648,11,1,7128,781,2981,0
2,d,10000000,9998244,3162,1e-06,2500,3777,2500,640,11,1,7040,1413,2981,0
2,d,10000000,9998244,3162,1e-06,2500,3778,2500,650,11,1,7150,2043,2981,0
2,d,10000000,9998244,3162,1e-06,2500,3779,2500,3170,15,1,47550,-3,2981,0
2,d,10000000,9998244,3162,1e-06,2500,3780,2500,632,11,1,6952,141,2985,0
2,d,10000000,9998244,3162,1e-06,2500,3781,2500,662,11,1,7282,750,2985,0
2,d,10000000,9998244,3162,1e-06,2500,3782,2500,656,11,1,7216,1389,2985,0
2,d,10000000,9998244,3162,1e-06,2500,3783,2500,631,11,1,6941,2029,2985,0
2,d,10000000,9998244,3162,1e-06,2500,3784,2500,3169,15,1,47535,-2,2985,0
2,d,10000000,9998244,3162,1e-06,2500,3785,2500,648,11,1,7128,93,2989,0
2,d,10000000,9998244,3162,1e-06,2500,3786,2500,647,11,1,7117,718,2989,0
2,d,10000000,9998244,3162,1e-06,2500,3787,2500,646,11,1,7106,1341,2989,0
2,d,10000000,9998244,3162,1e-06,2500,3788,2500,647,11,1,7117,1966,2989,0
2,d,10000000,9998244,3162,1e-06,2500,3789,2500,3170,15,1,47550,-3,2989,0
2,d,10000000,9998244,3162,1e-06,2500,3790,2500,635,11,1,6985,42,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3791,2500,664,11,1,7304,653,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3792,2500,631,11,1,6941,1294,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3793,2500,632,11,1,6952,1901,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3794,2500,647,11,1,7117,2509,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3795,2500,3170,15,1,47550,-3,2993,0
2,d,10000000,9998244,3162,1e-06,2500,3796,2500,628,11,1,6908,605,2997,0
2,d,10000000,9998244,3162,1e-06,2500,3797,2500,663,11,1,7293,1213,2997,0
2,d,10000000,9998244,3162,1e-06,2500,3798,2500,663,11,1,7293,1853,2997,0
2,d,10000000,9998244,3162,1e-06,2500,3799,2500,663,11,1,7293,2493,2997,0
2,d,10000000,9998244,3162,1e-06,2500,3800,2500,3170,15,1,47550,-3,2997,0
2,d,10000000,9998244,3162,1e-06,2500,3801,2500,647,11,1,7117,605,3001,0
2,d,10000000,9998244,3162,1e-06,2500,3802,2500,631,11,1,6941,1230,3001,0
2,d,10000000,9998244,3162,1e-06,2500,3803,2500,650,11,1,7150,1841,3001,0
2,d,10000000,9998244,3162,1e-06,2500,3804,2500,631,11,1,6941,2477,3001,0
2,d,10000000,9998244,3162,1e-06,2500,3805,2500,3170,15,1,47550,-3,3001,0
2,d,10000000,9998244,3162,1e-06,2500,3806,2500,648,11,1,7128,557,3005,0
2,d,10000000,9998244,3162,1e-06,2500,3807,2500,663,11,1,7293,1181,3005,0
2,d,10000000,9998244,3162,1e-06,2500,3808,2500,632,11,1,6952,1821,3005,0
2,d,10000000,9998244,3162,1e-06,2500,3809,2500,635,11,1,6985,2441,3005,0
2,d,10000000,9998244,3162,1e-06,2500,3810,2500,3169,15,1,47535,-2,3005,0
2,d,10000000,9998244,3162,1e-06,2500,3811,2500,646,11,1,7106,525,3009,0
2,d,10000000,9998244,3162,1e-06,2500,3812,2500,647,11,1,7117,1149,3009,0
2,d,10000000,9998244,3162,1e-06,2500,3813,2500,632,11,1,6952,1773,3009,0
2,d,10000000,9998244,3162,1e-06,2500,3814,2500,659,11,1,7249,2385,3009,0
2,d,10000000,9998244,3162,1e-06,2500,3815,2500,3169,15,1,47535,-3,3009,0
2,d,10000000,9998244,3162,1e-06,2500,3816,2500,631,11,1,6941,478,3013,0
2,d,10000000,9998244,3162,1e-06,2500,3817,2500,647,11,1,7117,1086,3013,0
2,d,10000000,9998244,3162,1e-06,2500,3818,2500,661,11,1,7271,1709,3013,0
2,d,10000000,9998244,3162,1e-06,2500,3819,2500,631,11,1,6941,2349,3013,0
2,d,10000000,9998244,3162,1e-06,2500,3820,2500,3170,15,1,47550,-3,3013,0
2,d,10000000,9998244,3162,1e-06,2500,3821,2500,664,11,1,7304,429,3017,0
2,d,10000000,9998244,3162,1e-06,2500,3822,2500,647,11,1,7117,1069,3017,0
2,d,10000000,9998244,3162,1e-06,2500,3823,2500,631,11,1,6941,1693,3017,0
2,d,10000000,9998244,3162,1e-06,2500,3824,2500,645,11,1,7095,2304,3017,0
2,d,10000000,9998244,3162,1e-06,2500,3825,2500,3169,15,1,47535,-2,3017,0
2,d,10000000,9998244,3162,1e-06,2500,3826,2500,664,11,1,7304,365,3021,0
2,d,10000000,9998244,3162,1e-06,2500,3827,2500,664,11,1,7304,1005,3021,0
2,d,10000000,9998244,3162,1e-06,2500,3828,2500,647,11,1,7117,1645,3021,0
2,d,10000000,9998244,3162,1e-06,2500,3829,2500,663,11,1,7293,2269,3021,0
2,d,10000000,9998244,3162,1e-06,2500,3830,2500,3170,15,1,47550,-3,3021,0
2,d,10000000,9998244,3162,1e-06,2500,3831,2500,632,11,1,6952,397,3025,0
2,d,10000000,9998244,3162,1e-06,2500,3832,2500,647,11,1,7117,1005,3025,0
2,d,10000000,9998244,3162,1e-06,2500,3833,2500,662,11,1,7282,1629,3025,0
2,d,10000000,9998244,3162,1e-06,2500,3834,2500,648,11,1,7128,2269,3025,0
2,d,10000000,9998244,3162,1e-06,2500,3835,2500,3169,15,1,47535,-2,3025,0
2,d,10000000,9998244,3162,1e-06,2500,3836,2500,663,11,1,7293,366,3029,0
2,d,10000000,9998244,3162,1e-06,2500,3837,2500,648,11,1,7128,1005,3029,0
2,d,10000000,9998244,3162,1e-06,2500,3838,2500,661,11,1,7271,1631,3029,0
2,d,10000000,9998244,3162,1e-06,2500,3839,2500,632,11,1,6952,2269,3029,0
2,d,10000000,9998244,3162,1e-06,2500,3840,2500,3169,15,1,47535,-3,3029,0
2,d,10000000,9998244,3162,1e-06,2500,3841,2500,632,11,1,6952,349,3033,0
2,d,10000000,9998244,3162,1e-06,2500,3842,2500,662,11,1,7282,958,3033,0
2,d,10000000,9998244,3162,1e-06,2500,3843,2500,646,11,1,7106,1598,3033,0
2,d,10000000,9998244,3162,1e-06,2500,3844,2500,645,11,1,7095,2221,3033,0
2,d,10000000,9998244,3162,1e-06,2500,3845,2500,3170,15,1,47550,-3,3033,0
2,d,10000000,9998244,3162,1e-06,2500,3846,2500,648,11,1,7128,317,3037,0
2,d,10000000,9998244,3162,1e-06,2500,3847,2500,648,11,1,7128,941,3037,0
2,d,10000000,9998244,3162,1e-06,2500,3848,2500,657,11,1,7227,1571,3037,0
2,d,10000000,9998244,3162,1e-06,2500,3849,2500,648,11,1,7128,2205,3037,0
2,d,10000000,9998244,3162,1e-06,2500,3850,2500,3170,15,1,47550,-3,3037,0
2,d,10000000,9998244,3162,1e-06,2500,3851,2500,648,11,1,7128,285,3041,0
2,d,10000000,9998244,3162,1e-06,2500,3852,2500,648,11,1,7128,909,3041,0
2,d,10000000,9998244,3162,1e-06,2500,3853,2500,646,11,1,7106,1538,3041,0
2,d,10000000,9998244,3162,1e-06,2500,3854,2500,647,11,1,7117,2173,3041,0
2,d,10000000,9998244,3162,1e-06,2500,3855,2500,3170,15,1,47550,-3,3041,0
2,d,10000000,9998244,3162,1e-06,2500,3856,2500,648,11,1,7128,253,3045,0
2,d,10000000,9998244,3162,1e-06,2500,3857,2500,632,11,1,6952,877,3045,0
2,d,10000000,9998244,3162,1e-06,2500,3858,2500,648,11,1,7128,1485,3045,0
2,d,10000000,9998244,3162,1e-06,2500,3859,2500,631,11,1,6941,2109,3045,0
2,d,10000000,9998244,3162,1e-06,2500,3860,2500,3170,15,1,47550,-3,3045,0
2,d,10000000,9998244,3162,1e-06,2500,3861,2500,632,11,1,6952,173,3049,0
2,d,10000000,9998244,3162,1e-06,2500,3862,2500,646,11,1,7106,782,3049,0
2,d,10000000,9998244,3162,1e-06,2500,3863,2500,647,11,1,7117,1406,3049,0
2,d,10000000,9998244,3162,1e-06,2500,3864,2500,646,11,1,7106,2030,3049,0
2,d,10000000,9998244,3162,1e-06,2500,3865,2500,3170,15,1,47550,-3,3049,0
2,d,10000000,9998244,3162,1e-06,2500,3866,2500,663,11,1,7293,109,3053,0
2,d,10000000,9998244,3162,1e-06,2500,3867,2500,632,11,1,6952,749,3053,0
2,d,10000000,9998244,3162,1e-06,2500,3868,2500,663,11,1,7293,1358,3053,0
2,d,10000000,9998244,3162,1e-06,2500,3869,2500,647,11,1,7117,1998,3053,0
2,d,10000000,9998244,3162,1e-06,2500,3870,2500,3170,15,1,47550,-3,3053,0
2,d,10000000,9998244,3162,1e-06,2500,3871,2500,632,11,1,6952,93,3057,0
2,d,10000000,9998244,3162,1e-06,2500,3872,2500,646,11,1,7106,701,3057,0
2,d,10000000,9998244,3162,1e-06,2500,3873,2500,647,11,1,7117,1325,3057,0
2,d,10000000,9998244,3162,1e-06,2500,3874,2500,647,11,1,7117,1949,3057,0
2,d,10000000,9998244,3162,1e-06,2500,3875,2500,3169,15,1,47535,-3,3057,0
2,d,10000000,9998244,3162,1e-06,2500,3876,2500,632,11,1,6952,13,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3877,2500,648,11,1,7128,621,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3878,2500,663,11,1,7293,1246,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3879,2500,647,11,1,7117,1885,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3880,2500,646,11,1,7106,2510,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3881,2500,3170,15,1,47550,-3,3061,0
2,d,10000000,9998244,3162,1e-06,2500,3882,2500,647,11,1,7117,590,3065,0
2,d,10000000,9998244,3162,1e-06,2500,3883,2500,675,11,1,7425,1215,3065,0
2,d,10000000,9998244,3162,1e-06,2500,3884,2500,647,11,1,7117,1869,3065,0
2,d,10000000,9998244,3162,1e-06,2500,3885,2500,648,11,1,7128,2493,3065,0
2,d,10000000,9998244,3162,1e-06,2500,3886,2500,3170,15,1,47550,-3,3065,0
2,d,10000000,9998244,3162,1e-06,2500,3887,2500,646,11,1,7106,573,3069,0
2,d,10000000,9998244,3162,1e-06,2500,3888,2500,631,11,1,6941,1198,3069,0
2,d,10000000,9998244,3162,1e-06,2500,3889,2500,645,11,1,7095,1808,3069,0
2,d,10000000,9998244,3162,1e-06,2500,3890,2500,644,11,1,7084,2431,3069,0
2,d,10000000,9998244,3162,1e-06,2500,3891,2500,3170,15,1,47550,-3,3069,0
2,d,10000000,9998244,3162,1e-06,2500,3892,2500,647,11,1,7117,509,3073,0
2,d,10000000,9998244,3162,1e-06,2500,3893,2500,663,11,1,7293,1133,3073,0
2,d,10000000,9998244,3162,1e-06,2500,3894,2500,632,11,1,6952,1773,3073,0
2,d,10000000,9998244,3162,1e-06,2500,3895,2500,647,11,1,7117,2382,3073,0
2,d,10000000,9998244,3162,1e-06,2500,3896,2500,3170,15,1,47550,-3,3073,0
2,d,10000000,9998244,3162,1e-06,2500,3897,2500,632,11,1,6952,461,3077,0
2,d,10000000,9998244,3162,1e-06,2500,3898,2500,648,11,1,7128,1069,3077,0
2,d,10000000,9998244,3162,1e-06,2500,3899,2500,632,11,1,6952,1693,3077,0
2,d,10000000,9998244,3162,1e-06,2500,3900,2500,663,11,1,7293,2302,3077,0
2,d,10000000,9998244,3162,1e-06,2500,3901,2500,3170,15,1,47550,-3,3077,0
2,d,10000000,9998244,3162,1e-06,2500,3902,2500,645,11,1,7095,416,3081,0
2,d,10000000,9998244,3162,1e-06,2500,3903,2500,647,11,1,7117,1038,3081,0
2,d,10000000,9998244,3162,1e-06,2500,3904,2500,648,11,1,7128,1677,3081,0
2,d,10000000,9998244,3162,1e-06,2500,3905,2500,648,11,1,7128,2301,3081,0
2,d,10000000,9998244,3162,1e-06,2500,3906,2500,3168,15,1,47520,-2,3081,0
2,d,10000000,9998244,3162,1e-06,2500,3907,2500,646,11,1,7106,397,3085,0
